Marker,Jour,Mois,Année,Plongeur,Début - lat.,Début - long.,Fin - lat.,Fin - long.,Depth,Site,Transect,section,sexe,LC,Escape,Sa,Va,Du,Al,Gr,Co,Ca,type,commentaire,fond,,Site,Transect,section,sexe,LC
6245,11,7,2013,Mcomeau,,,,,32,CI3,2,17,f,24,,,,,,,,,,,,,,,,,
6246,11,7,2013,Mcomeau,,,,,32,CI3,2,18,f,31,,,,,,,,,,,,,,,,,
6247,11,7,2013,Mcomeau,,,,,32,CI3,2,18,f,22,,,,,,,,,,,,,,,,,
6248,11,7,2013,Mcomeau,,,,,32,CI3,2,18,f,20,,,,,,,,,,,,,,,,,
6249,11,7,2013,Mcomeau,,,,,32,CI3,2,18,i,12,,,,,,,,,,,,,,,,,
6250,11,7,2013,Mcomeau,,,,,32,CI3,2,18,f,23,,,,,,,,,,,,,,,,,
6251,11,7,2013,Mcomeau,,,,,32,CI3,2,18,m,67,,,,,,,,,,,,,,,,,
6252,11,7,2013,Mcomeau,,,,,32,CI3,2,18,i,18,,,,,,,,,,,,,,,,,
6253,11,7,2013,Mcomeau,,,,,32,CI3,2,18,i,18,,,,,,,,,,,,,,,,,
6254,11,7,2013,Mcomeau,,,,,32,CI3,2,18,i,19,,,,,,,,,,,,,,,,,
6255,11,7,2013,Mcomeau,,,,,32,CI3,2,18,f,24,,,,,,,,,,,,,,,,,
6256,11,7,2013,Mcomeau,,,,,32,CI3,2,18,i,18,,,,,,,,,,,,,,,,,
6257,11,7,2013,Mcomeau,,,,,32,CI3,2,18,i,18,,,,,,,,,,,,,,,,,
6258,11,7,2013,Mcomeau,,,,,32,CI3,2,18,i,18,,,,,,,,,,,,,,,,,
6259,11,7,2013,Mcomeau,,,,,32,CI3,2,18,i,18,,,,,,,,,,,,,,,,,
6260,11,7,2013,Mcomeau,,,,,32,CI3,2,18,i,17,,,,,,,,,,,,,,,,,
6261,11,7,2013,Mcomeau,,,,,32,CI3,2,18,m,24,,,,,,,,,,,,,,,,,
6262,11,7,2013,Mcomeau,,,,,32,CI3,2,18,i,11,,,,,,,,,,,,,,,,,
6263,11,7,2013,Mcomeau,,,,,32,CI3,2,19,f,44,,,,,,,,,,,,,,,,,
6264,11,7,2013,Mcomeau,,,,,32,CI3,2,19,f,28,,,,,,,,,,,,,,,,,
6265,11,7,2013,Mcomeau,,,,,32,CI3,2,19,i,18,,,,,,,,,,,,,,,,,
6266,11,7,2013,Mcomeau,,,,,32,CI3,2,19,m,24,,,,,,,,,,,,,,,,,
6267,11,7,2013,Mcomeau,,,,,32,CI3,2,19,f,30,,,,,,,,,,,,,,,,,
6268,11,7,2013,Mcomeau,,,,,32,CI3,2,19,f,25,,,,,,,,,,,,,,,,,
6269,11,7,2013,Mcomeau,,,,,32,CI3,2,19,i,13,,,,,,,,,,,,,,,,,
6270,11,7,2013,Mcomeau,,,,,32,CI3,2,19,f,27,,,,,,,,,,,,,,,,,
6271,11,7,2013,Mcomeau,,,,,32,CI3,2,19,f,20,,,,,,,,,,,,,,,,,
6272,11,7,2013,Mcomeau,,,,,32,CI3,2,20,f,30,,,,,,,,,,,,,,,,,
6273,11,7,2013,Mcomeau,,,,,32,CI3,2,20,f,30,,,,,,,,,,,,,,,,,
6274,11,7,2013,Mcomeau,,,,,32,CI3,2,20,f,24,,,,,,,,,,,,,,,,,
6275,11,7,2013,Mcomeau,,,,,32,CI3,2,20,i,17,,,,,,,,,,,,,,,,,
6276,11,7,2013,Mcomeau,,,,,32,CI3,2,20,i,9,,,,,,,,,,,,,,,,,
6277,11,7,2013,Mcomeau,,,,,32,CI3,2,20,f,34,,,,,,,,,,,,,,,,,
6278,11,7,2013,Mcomeau,,,,,32,CI3,2,20,f,30,,,,,,,,,,,,,,,,,
6279,11,7,2013,Mcomeau,,,,,32,CI3,2,20,i,10,,,,,,,,,,,,,,,,,
6280,11,7,2013,Mcomeau,,,,,32,CI3,2,20,m,35,,,,,,,,,,,,,,,,,
6281,11,7,2013,Mcomeau,,,,,32,CI3,2,20,i,9,,,,,,,,,,,,,,,,,
6282,11,7,2013,Mcomeau,,,,,32,CI3,2,20,i,18,,,,,,,,,,,,,,,,,
6283,11,7,2013,Dgiard,,,,,30,CI3,3,1,m,51,,,,,,,,,,,,,,,,,
6284,11,7,2013,Dgiard,,,,,30,CI3,3,1,f,30,,,,,,,,,,,,,,,,,
6285,11,7,2013,Dgiard,,,,,30,CI3,3,1,m,22,,,,,,,,,,,,,,,,,
6286,11,7,2013,Dgiard,,,,,30,CI3,3,1,m,26,,,,,,,,,,,,,,,,,
6287,11,7,2013,Dgiard,,,,,30,CI3,3,1,i,14,,,,,,,,,,,,,,,,,
6288,11,7,2013,Dgiard,,,,,30,CI3,3,1,i,12,,,,,,,,,,,,,,,,,
6289,11,7,2013,Dgiard,,,,,30,CI3,3,1,m,20,,,,,,,,,,,,,,,,,
6290,11,7,2013,Dgiard,,,,,30,CI3,3,1,m,85,,,,,,,,,,,,,,,,,
6291,11,7,2013,Dgiard,,,,,30,CI3,3,1,m,28,,,,,,,,,,,,,,,,,
6292,11,7,2013,Dgiard,,,,,30,CI3,3,2,,,,,,,,,,,,,,,,,,,
6293,11,7,2013,Dgiard,,,,,30,CI3,3,3,,,,,,,,,,,,,,,,,,,
6294,11,7,2013,Dgiard,,,,,30,CI3,3,4,m,20,,,,,,,,,,,,,,,,,
6295,11,7,2013,Dgiard,,,,,30,CI3,3,4,m,47,,,,,,,,,,,,,,,,,
6296,11,7,2013,Dgiard,,,,,30,CI3,3,4,m,25,,,,,,,,,,,,,,,,,
6297,11,7,2013,Dgiard,,,,,30,CI3,3,4,m,23,,,,,,,,,,,,,,,,,
6298,11,7,2013,Dgiard,,,,,30,CI3,3,4,m,20,,,,,,,,,,,,,,,,,
6299,11,7,2013,Dgiard,,,,,30,CI3,3,4,m,34,,,,,,,,,,,,,,,,,
6300,11,7,2013,Dgiard,,,,,30,CI3,3,4,f,62,,,,,,,,,,,,,,,,,
6301,11,7,2013,Dgiard,,,,,30,CI3,3,5,m,32,,,,,,,,,,,,,,,,,
6302,11,7,2013,Dgiard,,,,,30,CI3,3,5,f,23,,,,,,,,,,,,,,,,,
6303,11,7,2013,Dgiard,,,,,30,CI3,3,5,f,72,,,,,,,,,,,,,,,,,
6304,11,7,2013,Dgiard,,,,,30,CI3,3,5,f,68,,,,,,,,,,,,,,,,,
6305,11,7,2013,Dgiard,,,,,30,CI3,3,6,m,118,,,,,,,,,,,,,,,,,
6306,11,7,2013,Dgiard,,,,,30,CI3,3,6,f,80,,,,,,,,,,,,,,,,,
6307,11,7,2013,Dgiard,,,,,30,CI3,3,6,b,76,,,,,,,,,,,,,,,,,
6308,11,7,2013,Dgiard,,,,,30,CI3,3,6,i,14,,,,,,,,,,,,,,,,,
6309,11,7,2013,Dgiard,,,,,30,CI3,3,6,m,30,,,,,,,,,,,,,,,,,
6310,11,7,2013,Dgiard,,,,,30,CI3,3,6,f,72,,,,,,,,,,,,,,,,,
6311,11,7,2013,Dgiard,,,,,30,CI3,3,6,f,61,,,,,,,,,,,,,,,,,
6312,11,7,2013,Dgiard,,,,,30,CI3,3,6,m,26,,,,,,,,,,,,,,,,,
6313,11,7,2013,Dgiard,,,,,30,CI3,3,7,f,92,,,,,,,,,,,,,,,,,
6314,11,7,2013,Dgiard,,,,,30,CI3,3,7,b,85,,,,,,,,,,,,,,,,,
6315,11,7,2013,Dgiard,,,,,30,CI3,3,7,f,71,,,,,,,,,,,,,,,,,
6316,11,7,2013,Dgiard,,,,,30,CI3,3,7,i,10,,,,,,,,,,,,,,,,,
6317,11,7,2013,Dgiard,,,,,30,CI3,3,8,m,23,,,,,,,,,,,,,,,,,
6318,11,7,2013,Dgiard,,,,,30,CI3,3,8,i,12,,,,,,,,,,,,,,,,,
6319,11,7,2013,Dgiard,,,,,30,CI3,3,8,i,10,,,,,,,,,,,,,,,,,
6320,11,7,2013,Dgiard,,,,,30,CI3,3,8,f,78,,,,,,,,,,,,,,,,,
6321,11,7,2013,Dgiard,,,,,30,CI3,3,8,f,81,,,,,,,,,,,,,,,,,
6322,11,7,2013,Dgiard,,,,,30,CI3,3,8,m,76,,,,,,,,,,,,,,,,,
6323,11,7,2013,Dgiard,,,,,30,CI3,3,8,i,16,,,,,,,,,,,,,,,,,
6324,11,7,2013,Dgiard,,,,,30,CI3,3,8,f,30,,,,,,,,,,,,,,,,,
6325,11,7,2013,Dgiard,,,,,30,CI3,3,8,m,44,,,,,,,,,,,,,,,,,
6326,11,7,2013,Dgiard,,,,,30,CI3,3,9,m,22,,,,,,,,,,,,,,,,,
6327,11,7,2013,Dgiard,,,,,30,CI3,3,9,i,11,,,,,,,,,,,,,,,,,
6328,11,7,2013,Dgiard,,,,,30,CI3,3,9,m,28,,,,,,,,,,,,,,,,,
6329,11,7,2013,Dgiard,,,,,30,CI3,3,9,i,15,,,,,,,,,,,,,,,,,
6330,11,7,2013,Dgiard,,,,,30,CI3,3,9,m,22,,,,,,,,,,,,,,,,,
6331,11,7,2013,Dgiard,,,,,30,CI3,3,9,m,112,,,,,,,,,,,,,,,,,
6332,11,7,2013,Dgiard,,,,,30,CI3,3,9,m,30,,,,,,,,,,,,,,,,,
6333,11,7,2013,Dgiard,,,,,30,CI3,3,9,f,28,,,,,,,,,,,,,,,,,
6334,11,7,2013,Dgiard,,,,,30,CI3,3,9,f,66,,,,,,,,,,,,,,,,,
6335,11,7,2013,Dgiard,,,,,30,CI3,3,10,m,123,,,,,,,,,,,,,,,,,
6336,11,7,2013,Dgiard,,,,,30,CI3,3,10,f,75,,,,,,,,,,,,,,,,,
6337,11,7,2013,Dgiard,,,,,30,CI3,3,10,m,60,,,,,,,,,,,,,,,,,
6338,11,7,2013,Dgiard,,,,,30,CI3,3,10,m,78,,,,,,,,,,,,,,,,,
6339,11,7,2013,Dgiard,,,,,30,CI3,3,11,m,21,,,,,,,,,,,,,,,,,
6340,11,7,2013,Dgiard,,,,,30,CI3,3,11,m,58,,,,,,,,,,,,,,,,,
6341,11,7,2013,Dgiard,,,,,30,CI3,3,11,f,62,,,,,,,,,,,,,,,,,
6342,11,7,2013,Dgiard,,,,,30,CI3,3,11,m,23,,,,,,,,,,,,,,,,,
6343,11,7,2013,Dgiard,,,,,30,CI3,3,11,f,30,,,,,,,,,,,,,,,,,
6344,11,7,2013,Dgiard,,,,,30,CI3,3,11,f,34,,,,,,,,,,,,,,,,,
6345,11,7,2013,Dgiard,,,,,30,CI3,3,11,f,80,,,,,,,,,,,,,,,,,
6346,11,7,2013,Dgiard,,,,,30,CI3,3,12,m,25,,,,,,,,,,,,,,,,,
6347,11,7,2013,Dgiard,,,,,30,CI3,3,12,f,55,,,,,,,,,,,,,,,,,
6348,11,7,2013,Dgiard,,,,,30,CI3,3,13,f,50,,,,,,,,,,,,,,,,,
6349,11,7,2013,Dgiard,,,,,30,CI3,3,13,m,26,,,,,,,,,,,,,,,,,
6350,11,7,2013,Dgiard,,,,,30,CI3,3,13,m,22,,,,,,,,,,,,,,,,,
6351,11,7,2013,Dgiard,,,,,30,CI3,3,13,f,82,,,,,,,,,,,,,,,,,
6352,11,7,2013,Dgiard,,,,,30,CI3,3,13,f,78,,,,,,,,,,,,,,,,,
6353,11,7,2013,Dgiard,,,,,30,CI3,3,14,f,41,,,,,,,,,,,,,,,,,
6354,11,7,2013,Dgiard,,,,,30,CI3,3,14,m,50,,,,,,,,,,,,,,,,,
6355,11,7,2013,Dgiard,,,,,30,CI3,3,14,m,21,,,,,,,,,,,,,,,,,
6356,11,7,2013,Dgiard,,,,,30,CI3,3,14,m,28,,,,,,,,,,,,,,,,,
6357,11,7,2013,Dgiard,,,,,30,CI3,3,14,m,70,,,,,,,,,,,,,,,,,
6358,11,7,2013,Dgiard,,,,,30,CI3,3,14,m,26,,,,,,,,,,,,,,,,,
6359,11,7,2013,Dgiard,,,,,30,CI3,3,15,m,48,,,,,,,,,,,,,,,,,
6360,11,7,2013,Dgiard,,,,,30,CI3,3,15,m,29,,,,,,,,,,,,,,,,,
6361,11,7,2013,Dgiard,,,,,30,CI3,3,15,i,12,,,,,,,,,,,,,,,,,
6362,11,7,2013,Dgiard,,,,,30,CI3,3,15,f,75,,,,,,,,,,,,,,,,,
6363,11,7,2013,Dgiard,,,,,30,CI3,3,16,m,30,,,,,,,,,,,,,,,,,
6364,11,7,2013,Dgiard,,,,,30,CI3,3,16,m,70,,,,,,,,,,,,,,,,,
6365,11,7,2013,Dgiard,,,,,30,CI3,3,16,f,26,,,,,,,,,,,,,,,,,
6366,11,7,2013,Dgiard,,,,,30,CI3,3,16,m,48,,,,,,,,,,,,,,,,,
6367,11,7,2013,Dgiard,,,,,30,CI3,3,17,,,,,,,,,,,,,,,,,,,
6368,11,7,2013,Dgiard,,,,,30,CI3,3,18,i,16,,,,,,,,,,,,,,,,,
6369,11,7,2013,Dgiard,,,,,30,CI3,3,18,m,42,,,,,,,,,,,,,,,,,
6370,11,7,2013,Dgiard,,,,,30,CI3,3,18,f,31,,,,,,,,,,,,,,,,,
6371,11,7,2013,Dgiard,,,,,30,CI3,3,18,m,22,,,,,,,,,,,,,,,,,
6372,11,7,2013,Dgiard,,,,,30,CI3,3,19,m,112,,,,,,,,,,,,,,,,,
6373,11,7,2013,Dgiard,,,,,30,CI3,3,19,f,63,,,,,,,,,,,,,,,,,
6374,11,7,2013,Dgiard,,,,,30,CI3,3,19,m,74,,,,,,,,,,,,,,,,,
6375,11,7,2013,Dgiard,,,,,30,CI3,3,19,f,42,,,,,,,,,,,,,,,,,
6376,11,7,2013,Dgiard,,,,,30,CI3,3,20,m,22,,,,,,,,,,,,,,,,,
6377,11,7,2013,Dgiard,,,,,30,CI3,3,20,f,65,,,,,,,,,,,,,,,,,
6378,11,7,2013,Rdoucette,,,,,30,CI3,3,1,m,35,,,,,,,,,,,,,,,,,
6379,11,7,2013,Rdoucette,,,,,30,CI3,3,1,m,20,,,,,,,,,,,,,,,,,
6380,11,7,2013,Rdoucette,,,,,30,CI3,3,1,m,53,,,,,,,,,,,,,,,,,
6381,11,7,2013,Rdoucette,,,,,30,CI3,3,1,i,13,,,,,,,,,,,,,,,,,
6382,11,7,2013,Rdoucette,,,,,30,CI3,3,1,f,23,,,,,,,,,,,,,,,,,
6383,11,7,2013,Rdoucette,,,,,30,CI3,3,1,f,20,,,,,,,,,,,,,,,,,
6384,11,7,2013,Rdoucette,,,,,30,CI3,3,2,m,49,,,,,,,,,,,,,,,,,
6385,11,7,2013,Rdoucette,,,,,30,CI3,3,2,i,15,,,,,,,,,,,,,,,,,
6386,11,7,2013,Rdoucette,,,,,30,CI3,3,2,i,12,,,,,,,,,,,,,,,,,
6387,11,7,2013,Rdoucette,,,,,30,CI3,3,3,i,14,,,,,,,,,,,,,,,,,
6388,11,7,2013,Rdoucette,,,,,30,CI3,3,3,m,29,,,,,,,,,,,,,,,,,
6389,11,7,2013,Rdoucette,,,,,30,CI3,3,3,i,18,,,,,,,,,,,,,,,,,
6390,11,7,2013,Rdoucette,,,,,30,CI3,3,4,f,23,,,,,,,,,,,,,,,,,
6391,11,7,2013,Rdoucette,,,,,30,CI3,3,4,m,20,,,,,,,,,,,,,,,,,
6392,11,7,2013,Rdoucette,,,,,30,CI3,3,4,i,15,,,,,,,,,,,,,,,,,
6393,11,7,2013,Rdoucette,,,,,30,CI3,3,4,m,25,,,,,,,,,,,,,,,,,
6394,11,7,2013,Rdoucette,,,,,30,CI3,3,4,f,29,,,,,,,,,,,,,,,,,
6395,11,7,2013,Rdoucette,,,,,30,CI3,3,4,i,14,,,,,,,,,,,,,,,,,
6396,11,7,2013,Rdoucette,,,,,30,CI3,3,4,i,16,,,,,,,,,,,,,,,,,
6397,11,7,2013,Rdoucette,,,,,30,CI3,3,4,i,13,,,,,,,,,,,,,,,,,
6398,11,7,2013,Rdoucette,,,,,30,CI3,3,5,f,72,,,,,,,,,,,,,,,,,
6399,11,7,2013,Rdoucette,,,,,30,CI3,3,5,f,21,,,,,,,,,,,,,,,,,
6400,11,7,2013,Rdoucette,,,,,30,CI3,3,5,m,48,,,,,,,,,,,,,,,,,
6401,11,7,2013,Rdoucette,,,,,30,CI3,3,5,b,84,,,,,,,,,,,,,,,,,
6402,11,7,2013,Rdoucette,,,,,30,CI3,3,5,m,60,,,,,,,,,,,,,,,,,
6403,11,7,2013,Rdoucette,,,,,30,CI3,3,5,f,26,,,,,,,,,,,,,,,,,
6404,11,7,2013,Rdoucette,,,,,30,CI3,3,5,i,17,,,,,,,,,,,,,,,,,
6405,11,7,2013,Rdoucette,,,,,30,CI3,3,5,f,32,,,,,,,,,,,,,,,,,
6406,11,7,2013,Rdoucette,,,,,30,CI3,3,6,i,14,,,,,,,,,,,,,,,,,
6407,11,7,2013,Rdoucette,,,,,30,CI3,3,6,f,22,,,,,,,,,,,,,,,,,
6408,11,7,2013,Rdoucette,,,,,30,CI3,3,6,m,40,,,,,,,,,,,,,,,,,
6409,11,7,2013,Rdoucette,,,,,30,CI3,3,6,i,19,,,,,,,,,,,,,,,,,
6410,11,7,2013,Rdoucette,,,,,30,CI3,3,6,f,44,,,,,,,,,,,,,,,,,
6411,11,7,2013,Rdoucette,,,,,30,CI3,3,6,i,11,,,,,,,,,,,,,,,,,
6412,11,7,2013,Rdoucette,,,,,30,CI3,3,6,i,12,,,,,,,,,,,,,,,,,
6413,11,7,2013,Rdoucette,,,,,30,CI3,3,6,i,9,,,,,,,,,,,,,,,,,
6414,11,7,2013,Rdoucette,,,,,30,CI3,3,6,i,8,,,,,,,,,,,,,,,,,
6415,11,7,2013,Rdoucette,,,,,30,CI3,3,7,f,69,,,,,,,,,,,,,,,,,
6416,11,7,2013,Rdoucette,,,,,30,CI3,3,7,i,13,,,,,,,,,,,,,,,,,
6417,11,7,2013,Rdoucette,,,,,30,CI3,3,7,i,15,,,,,,,,,,,,,,,,,
6418,11,7,2013,Rdoucette,,,,,30,CI3,3,7,i,14,,,,,,,,,,,,,,,,,
6419,11,7,2013,Rdoucette,,,,,30,CI3,3,7,m,39,,,,,,,,,,,,,,,,,
6420,11,7,2013,Rdoucette,,,,,30,CI3,3,7,m,20,,,,,,,,,,,,,,,,,
6421,11,7,2013,Rdoucette,,,,,30,CI3,3,7,f,31,,,,,,,,,,,,,,,,,
6422,11,7,2013,Rdoucette,,,,,30,CI3,3,8,m,21,,,,,,,,,,,,,,,,,
6423,11,7,2013,Rdoucette,,,,,30,CI3,3,8,i,18,,,,,,,,,,,,,,,,,
6424,11,7,2013,Rdoucette,,,,,30,CI3,3,8,f,20,,,,,,,,,,,,,,,,,
6425,11,7,2013,Rdoucette,,,,,30,CI3,3,8,m,33,,,,,,,,,,,,,,,,,
6426,11,7,2013,Rdoucette,,,,,30,CI3,3,8,m,67,,,,,,,,,,,,,,,,,
6427,11,7,2013,Rdoucette,,,,,30,CI3,3,8,i,14,,,,,,,,,,,,,,,,,
6428,11,7,2013,Rdoucette,,,,,30,CI3,3,9,m,56,,,,,,,,,,,,,,,,,
6429,11,7,2013,Rdoucette,,,,,30,CI3,3,9,i,19,,,,,,,,,,,,,,,,,
6430,11,7,2013,Rdoucette,,,,,30,CI3,3,9,f,29,,,,,,,,,,,,,,,,,
6431,11,7,2013,Rdoucette,,,,,30,CI3,3,9,f,65,,,,,,,,,,,,,,,,,
6432,11,7,2013,Rdoucette,,,,,30,CI3,3,9,i,15,,,,,,,,,,,,,,,,,
6433,11,7,2013,Rdoucette,,,,,30,CI3,3,9,f,42,,,,,,,,,,,,,,,,,
6434,11,7,2013,Rdoucette,,,,,30,CI3,3,10,i,11,,,,,,,,,,,,,,,,,
6435,11,7,2013,Rdoucette,,,,,30,CI3,3,11,i,10,,,,,,,,,,,,,,,,,
6436,11,7,2013,Rdoucette,,,,,30,CI3,3,11,f,31,,,,,,,,,,,,,,,,,
6437,11,7,2013,Rdoucette,,,,,30,CI3,3,11,m,26,,,,,,,,,,,,,,,,,
6438,11,7,2013,Rdoucette,,,,,30,CI3,3,11,i,12,,,,,,,,,,,,,,,,,
6439,11,7,2013,Rdoucette,,,,,30,CI3,3,11,i,19,,,,,,,,,,,,,,,,,
6440,11,7,2013,Rdoucette,,,,,30,CI3,3,11,i,10,,,,,,,,,,,,,,,,,
6441,11,7,2013,Rdoucette,,,,,30,CI3,3,11,i,15,,,,,,,,,,,,,,,,,
6442,11,7,2013,Rdoucette,,,,,30,CI3,3,11,m,23,,,,,,,,,,,,,,,,,
6443,11,7,2013,Rdoucette,,,,,30,CI3,3,11,m,32,,,,,,,,,,,,,,,,,
6444,11,7,2013,Rdoucette,,,,,30,CI3,3,11,f,71,,,,,,,,,,,,,,,,,
6445,11,7,2013,Rdoucette,,,,,30,CI3,3,11,i,19,,,,,,,,,,,,,,,,,
6446,11,7,2013,Rdoucette,,,,,30,CI3,3,12,m,34,,,,,,,,,,,,,,,,,
6447,11,7,2013,Rdoucette,,,,,30,CI3,3,12,f,26,,,,,,,,,,,,,,,,,
6448,11,7,2013,Rdoucette,,,,,30,CI3,3,12,m,66,,,,,,,,,,,,,,,,,
6449,11,7,2013,Rdoucette,,,,,30,CI3,3,12,f,21,,,,,,,,,,,,,,,,,
6450,11,7,2013,Rdoucette,,,,,30,CI3,3,13,f,23,,,,,,,,,,,,,,,,,
6451,11,7,2013,Rdoucette,,,,,30,CI3,3,13,f,65,,,,,,,,,,,,,,,,,
6452,11,7,2013,Rdoucette,,,,,30,CI3,3,13,m,64,,,,,,,,,,,,,,,,,
6453,11,7,2013,Rdoucette,,,,,30,CI3,3,14,f,40,,,,,,,,,,,,,,,,,
6454,11,7,2013,Rdoucette,,,,,30,CI3,3,14,m,62,,,,,,,,,,,,,,,,,
6455,11,7,2013,Rdoucette,,,,,30,CI3,3,15,m,57,,,,,,,,,,,,,,,,,
6456,11,7,2013,Rdoucette,,,,,30,CI3,3,15,i,13,,,,,,,,,,,,,,,,,
6457,11,7,2013,Rdoucette,,,,,30,CI3,3,15,m,69,,,,,,,,,,,,,,,,,
6458,11,7,2013,Rdoucette,,,,,30,CI3,3,15,f,64,,,,,,,,,,,,,,,,,
6459,11,7,2013,Rdoucette,,,,,30,CI3,3,16,i,13,,,,,,,,,,,,,,,,,
6460,11,7,2013,Rdoucette,,,,,30,CI3,3,16,i,15,,,,,,,,,,,,,,,,,
6461,11,7,2013,Rdoucette,,,,,30,CI3,3,16,f,21,,,,,,,,,,,,,,,,,
6462,11,7,2013,Rdoucette,,,,,30,CI3,3,17,i,11,,,,,,,,,,,,,,,,,
6463,11,7,2013,Rdoucette,,,,,30,CI3,3,17,m,44,,,,,,,,,,,,,,,,,
6464,11,7,2013,Rdoucette,,,,,30,CI3,3,17,i,19,,,,,,,,,,,,,,,,,
6465,11,7,2013,Rdoucette,,,,,30,CI3,3,18,,,,,,,,,,,,,,,,,,,
6466,11,7,2013,Rdoucette,,,,,30,CI3,3,19,f,40,,,,,,,,,,,,,,,,,
6467,11,7,2013,Rdoucette,,,,,30,CI3,3,19,m,20,,,,,,,,,,,,,,,,,
6468,11,7,2013,Rdoucette,,,,,30,CI3,3,19,i,12,,,,,,,,,,,,,,,,,
6469,11,7,2013,Rdoucette,,,,,30,CI3,3,20,m,20,,,,,,,,,,,,,,,,,
6470,11,7,2013,Gpaulin,,,,,28,CI3,4,1,m,32,,,,,,,,,,,,,,,,,
6471,11,7,2013,Gpaulin,,,,,28,CI3,4,1,i,15,,,,,,,,,,,,,,,,,
6472,11,7,2013,Gpaulin,,,,,28,CI3,4,2,f,66,,,,,,,,,,,,,,,,,
6473,11,7,2013,Gpaulin,,,,,28,CI3,4,2,i,16,,,,,,,,,,,,,,,,,
6474,11,7,2013,Gpaulin,,,,,28,CI3,4,2,f,31,,,,,,,,,,,,,,,,,
6475,11,7,2013,Gpaulin,,,,,28,CI3,4,2,f,37,,,,,,,,,,,,,,,,,
6476,11,7,2013,Gpaulin,,,,,28,CI3,4,2,i,18,,,,,,,,,,,,,,,,,
6477,11,7,2013,Gpaulin,,,,,28,CI3,4,2,i,15,,,,,,,,,,,,,,,,,
6478,11,7,2013,Gpaulin,,,,,28,CI3,4,2,m,21,,,,,,,,,,,,,,,,,
6479,11,7,2013,Gpaulin,,,,,28,CI3,4,2,i,17,,,,,,,,,,,,,,,,,
6480,11,7,2013,Gpaulin,,,,,28,CI3,4,2,f,40,,,,,,,,,,,,,,,,,
6481,11,7,2013,Gpaulin,,,,,28,CI3,4,2,m,23,,,,,,,,,,,,,,,,,
6482,11,7,2013,Gpaulin,,,,,28,CI3,4,2,i,19,,,,,,,,,,,,,,,,,
6483,11,7,2013,Gpaulin,,,,,28,CI3,4,3,f,26,,,,,,,,,,,,,,,,,
6484,11,7,2013,Gpaulin,,,,,28,CI3,4,3,m,27,,,,,,,,,,,,,,,,,
6485,11,7,2013,Gpaulin,,,,,28,CI3,4,3,i,17,,,,,,,,,,,,,,,,,
6486,11,7,2013,Gpaulin,,,,,28,CI3,4,3,m,21,,,,,,,,,,,,,,,,,
6487,11,7,2013,Gpaulin,,,,,28,CI3,4,3,m,32,,,,,,,,,,,,,,,,,
6488,11,7,2013,Gpaulin,,,,,28,CI3,4,3,i,16,,,,,,,,,,,,,,,,,
6489,11,7,2013,Gpaulin,,,,,28,CI3,4,4,b,80,,,,,,,,,,,,,,,,,
6490,11,7,2013,Gpaulin,,,,,28,CI3,4,4,f,47,,,,,,,,,,,,,,,,,
6491,11,7,2013,Gpaulin,,,,,28,CI3,4,4,m,33,,,,,,,,,,,,,,,,,
6492,11,7,2013,Gpaulin,,,,,28,CI3,4,4,f,58,,,,,,,,,,,,,,,,,
6493,11,7,2013,Gpaulin,,,,,28,CI3,4,4,i,17,,,,,,,,,,,,,,,,,
6494,11,7,2013,Gpaulin,,,,,28,CI3,4,4,m,22,,,,,,,,,,,,,,,,,
6495,11,7,2013,Gpaulin,,,,,28,CI3,4,5,i,16,,,,,,,,,,,,,,,,,
6496,11,7,2013,Gpaulin,,,,,28,CI3,4,5,f,32,,,,,,,,,,,,,,,,,
6497,11,7,2013,Gpaulin,,,,,28,CI3,4,5,i,17,,,,,,,,,,,,,,,,,
6498,11,7,2013,Gpaulin,,,,,28,CI3,4,5,m,20,,,,,,,,,,,,,,,,,
6499,11,7,2013,Gpaulin,,,,,28,CI3,4,5,f,22,,,,,,,,,,,,,,,,,
6500,11,7,2013,Gpaulin,,,,,28,CI3,4,5,i,18,,,,,,,,,,,,,,,,,
6501,11,7,2013,Gpaulin,,,,,28,CI3,4,5,f,27,,,,,,,,,,,,,,,,,
6502,11,7,2013,Gpaulin,,,,,28,CI3,4,6,f,22,,,,,,,,,,,,,,,,,
6503,11,7,2013,Gpaulin,,,,,28,CI3,4,6,m,60,,,,,,,,,,,,,,,,,
6504,11,7,2013,Gpaulin,,,,,28,CI3,4,6,i,17,,,,,,,,,,,,,,,,,
6505,11,7,2013,Gpaulin,,,,,28,CI3,4,6,f,39,,,,,,,,,,,,,,,,,
6506,11,7,2013,Gpaulin,,,,,28,CI3,4,6,f,64,,,,,,,,,,,,,,,,,
6507,11,7,2013,Gpaulin,,,,,28,CI3,4,6,i,16,,,,,,,,,,,,,,,,,
6508,11,7,2013,Gpaulin,,,,,28,CI3,4,6,m,26,,,,,,,,,,,,,,,,,
6509,11,7,2013,Gpaulin,,,,,28,CI3,4,7,f,30,,,,,,,,,,,,,,,,,
6510,11,7,2013,Gpaulin,,,,,28,CI3,4,7,m,108,,,,,,,,,,,,,,,,,
6511,11,7,2013,Gpaulin,,,,,28,CI3,4,7,i,12,,,,,,,,,,,,,,,,,
6512,11,7,2013,Gpaulin,,,,,28,CI3,4,7,f,38,,,,,,,,,,,,,,,,,
